osm_id,name,lat,lon,type,city,geo_h3_10
2261190761,кафе Ласточка,56.4929424,60.2410092,bus_stop,Екатеринбург,8a10c26a386ffff
2264074276,ДК СТЗ,56.4958076,60.2363742,bus_stop,Екатеринбург,8a10c26a159ffff
2264074570,магазин Руслан,56.4965109,60.2407248,bus_stop,Екатеринбург,8a10c26a14affff
2264074572,Школа №13,56.496603,60.2388073,bus_stop,Екатеринбург,8a10c26a1417fff
2264074668,ЦГБ №2 (Малаховая),56.501842,60.2332039,bus_stop,Екатеринбург,8a10c26a1cd7fff
2264099212,Автовокзал,56.4956331,60.252342,bus_stop,Екатеринбург,8a10c26a3b4ffff
2266789953,Зелёный Бор-1,56.50808,60.2716916,bus_stop,Екатеринбург,8a10c26ae96ffff
2266790008,Зелёный Бор-1,56.5076667,60.2706958,bus_stop,Екатеринбург,8a10c26ae96ffff
2274023057,Репина,56.8241254,60.5613327,bus_stop,Екатеринбург,8a10c229846ffff
2274023058,Репина,56.8275378,60.5617379,bus_stop,Екатеринбург,8a10c229801ffff
2283407707,Полянка,56.7792656,60.5461528,bus_stop,Екатеринбург,8a10c2669da7fff
2297965162,Ключик,56.4933943,60.2808209,bus_stop,Екатеринбург,8a10c26ae0b7fff
2301571119,Бакинских Комиссаров,56.9037819,60.5854132,bus_stop,Екатеринбург,8a10c228d457fff
2301571122,Восстания,56.9074901,60.5901354,bus_stop,Екатеринбург,8a10c228d707fff
2301571127,Парк Победы,56.902434,60.5678718,bus_stop,Екатеринбург,8a10c228c277fff
2301571131,Уральских рабочих,56.9022616,60.5835193,bus_stop,Екатеринбург,8a10c228d4e7fff
2317173555,База отдыха УЗТМ,57.0473824,60.596551,bus_stop,Екатеринбург,8a10c220bba7fff
2317173556,Село Балтым,56.9954609,60.6065231,bus_stop,Екатеринбург,8a10c22e6027fff
2317173557,Село Балтым,56.9954748,60.6070544,bus_stop,Екатеринбург,8a10c22e6027fff
2317173566,Поселок Красный Адуй,57.0945488,60.5887605,bus_stop,Екатеринбург,8a10c227284ffff
2317173577,Поворот на оз. Шитовское,57.0868185,60.5870173,bus_stop,Екатеринбург,8a10c2272117fff
2318880848,Фрунзе,56.8130323,60.6085502,bus_stop,Екатеринбург,8a10c229b637fff
2324461427,Новомосковская,56.8188349,60.5386251,bus_stop,Екатеринбург,8a10c229e227fff
2327055487,Поворот на посёлок Соколовка,57.0522788,60.645412,bus_stop,Екатеринбург,8a10c2256767fff
2327055488,Поворот на посёлок Соколовка,57.0527706,60.6469582,bus_stop,Екатеринбург,8a10c225676ffff
2327055490,Посёлок Красный - 1,57.0576322,60.6777317,bus_stop,Екатеринбург,8a10c2252b6ffff
2327055492,Посёлок Красный - 1,57.0576448,60.6774287,bus_stop,Екатеринбург,8a10c2252b6ffff
2335291190,Администрация,56.971015,60.5829846,bus_stop,Екатеринбург,8a10c221b6b7fff
2335291192,Балтым. Комплекс,57.0003995,60.6043015,bus_stop,Екатеринбург,8a10c22e6bb7fff
2335291194,ДЮСШ,56.9710357,60.5873069,bus_stop,Екатеринбург,8a10c221b69ffff
2335291196,Жуковского,56.9688013,60.5506593,bus_stop,Екатеринбург,8a10c221a237fff
2335291198,Калинина,56.9741789,60.5662118,bus_stop,Екатеринбург,8a10c221b50ffff
2335291206,Мичурина,56.9723523,60.5621277,bus_stop,Екатеринбург,8a10c221b517fff
2335291210,Верхняя Пышма. Тепличный комбинат,56.9654752,60.558098,bus_stop,Екатеринбург,8a10c22f4927fff
2335448739,Поселок Коптяки,56.9701924,60.4348843,bus_stop,Екатеринбург,8a10c2210767fff
2335448740,Поселок Коптяки,56.9702651,60.4346067,bus_stop,Екатеринбург,8a10c2210767fff
2335448747,"Пионерский лагерь ""Мечта""",56.9664218,60.4415561,bus_stop,Екатеринбург,8a10c2210657fff
2335448757,"Пионерский лагерь ""Мечта""",56.9669517,60.4392517,bus_stop,Екатеринбург,8a10c2210677fff
2335448761,Коллективные сады,56.9673094,60.370317,bus_stop,Екатеринбург,8a10c23892f7fff
2335448777,Коллективные сады,56.9677633,60.3696777,bus_stop,Екатеринбург,8a10c23892f7fff
2335448784,МЖБК,56.9736064,60.3672781,bus_stop,Екатеринбург,8a10c238936ffff
2335448786,МЖБК,56.9736186,60.3675271,bus_stop,Екатеринбург,8a10c238936ffff
2357291189,,56.769739,60.731201,bus_stop,Екатеринбург,8a10dc91538ffff
2357291197,,56.7831454,60.6969897,bus_stop,Екатеринбург,8a10dc93335ffff
2357316555,Кладбище,56.7388165,60.703666,bus_stop,Екатеринбург,8a10dc91636ffff
2357389878,Бородулинский (поворот),56.6263964,60.818085,bus_stop,Екатеринбург,8a10dc9837b7fff
2357389897,Бородулинский (поворот),56.6270784,60.8181055,bus_stop,Екатеринбург,8a10dc9837b7fff
2370597793,Проспект Космонавтов,56.8627917,60.6110248,bus_stop,Екатеринбург,8a10dc924937fff
2383901925,ТЭСЦ-2 (конечная),56.476977,60.2470469,bus_stop,Екатеринбург,8a10c26a3477fff
2384328020,Сады,56.8325056,60.3344516,bus_stop,Екатеринбург,8a10c22b6467fff
2384328027,Сады,56.8328892,60.3341752,bus_stop,Екатеринбург,8a10c22b654ffff
2384482885,Посёлок Старые Решеты,56.8478526,60.2453045,bus_stop,Екатеринбург,8a10c276c24ffff
2384482888,Посёлок Старые Решеты,56.8480806,60.2461405,bus_stop,Екатеринбург,8a10c276c24ffff
2389524376,Проходная-5,56.4825006,60.2324338,bus_stop,Екатеринбург,8a10c26a3c2ffff
2389524383,Проходная-5,56.4825569,60.2318089,bus_stop,Екатеринбург,8a10c26a3c2ffff
2389524745,Проходная-3,56.4770762,60.241246,bus_stop,Екатеринбург,8a10c26a350ffff
2389525851,Проходная-3,56.4772376,60.2421463,bus_stop,Екатеринбург,8a10c26a3557fff
2401135214,Прокуратура,56.4944901,60.2457464,bus_stop,Екатеринбург,8a10c26a3b2ffff
2425897927,Баумана,56.8966161,60.6414171,bus_stop,Екатеринбург,8a10c22d69b7fff
2425898002,Спортивная,56.8936287,60.6414843,bus_stop,Екатеринбург,8a10c22d6d2ffff
2427007544,Таганская,56.9049027,60.632032,bus_stop,Екатеринбург,8a10c2289317fff
2452571111,Коллективные сады,56.9919694,60.5864464,bus_stop,Екатеринбург,8a10c22e6d17fff
2452571112,Коллективные сады,56.9919934,60.5875923,bus_stop,Екатеринбург,8a10c22e6d1ffff
2452579988,Рыбацкая,57.0025932,60.5648589,bus_stop,Екатеринбург,8a10c22191affff
2452579990,Рыбацкая,57.0036782,60.56411,bus_stop,Екатеринбург,8a10c221911ffff
2452592506,Посёлок Санаторный (поворот),57.0168437,60.5428886,bus_stop,Екатеринбург,8a10c221d30ffff
2452592507,Посёлок Санаторный (поворот),57.0196419,60.5400698,bus_stop,Екатеринбург,8a10c221dac7fff
2452592509,Посёлок Санаторный (поворот),57.0182248,60.5434267,bus_stop,Екатеринбург,8a10c221d377fff
2452594201,Посёлок Санаторный,57.0203626,60.5499177,bus_stop,Екатеринбург,8a10c220ac87fff
2453207693,Шитовской исток,57.0623445,60.4236639,bus_stop,Екатеринбург,8a10c22232b7fff
2453207694,Шитовской исток,57.0676083,60.420685,bus_stop,Екатеринбург,8a10c2223307fff
2460756076,ДК г.Арамиль,56.7020177,60.8434236,bus_stop,Екатеринбург,8a10dc9aba17fff
2460756083,Полетаевка,56.6910655,60.8786426,bus_stop,Екатеринбург,8a10dc98db97fff
2460756084,Полетаевка,56.6915179,60.8778057,bus_stop,Екатеринбург,8a10dc98db87fff
2460756088,,56.6948572,60.8557654,bus_stop,Екатеринбург,8a10dc9ab2a7fff
2460756090,,56.6951762,60.8554821,bus_stop,Екатеринбург,8a10dc9ab2a7fff
2462008587,,56.9579375,60.791998,bus_stop,Екатеринбург,8a10c22dd94ffff
2462008590,,56.9581098,60.7916313,bus_stop,Екатеринбург,8a10c22dd94ffff
2462008593,,56.9907459,60.8491076,bus_stop,Екатеринбург,8a10c22c834ffff
2462008596,,56.9907638,60.848529,bus_stop,Екатеринбург,8a10c22c8347fff
2462012756,,56.9982722,60.8572605,bus_stop,Екатеринбург,8a10c22c9c47fff
2462012758,,56.9983576,60.8569446,bus_stop,Екатеринбург,8a10c22c9c67fff
2462012760,,57.0063403,60.8636004,bus_stop,Екатеринбург,8a10c22c984ffff
2462012763,,57.0161986,60.871238,bus_stop,Екатеринбург,8a10c35b2707fff
2462012765,,57.0249109,60.878125,bus_stop,Екатеринбург,8a10c35b2227fff
2485282277,,56.5423271,60.2618269,bus_stop,Екатеринбург,8a10c2613c77fff
2632318572,Юбилейная,56.9828802,60.5637549,bus_stop,Екатеринбург,8a10c221b89ffff
2632318580,Юбилейная,56.982985,60.5633654,bus_stop,Екатеринбург,8a10c221b89ffff
2632665749,Городская,56.7626814,60.5664964,bus_stop,Екатеринбург,8a10c266b12ffff
2640580955,Черкасская,56.8190092,60.5569637,bus_stop,Екатеринбург,8a10c2298417fff
2689499644,Храм,56.9112811,60.8057023,bus_stop,Екатеринбург,8a10c22dab37fff
2703703407,посёлок Ленинский,56.9281765,60.7861333,bus_stop,Екатеринбург,8a10c22d89b7fff
2838320825,,56.9399331,60.7685926,bus_stop,Екатеринбург,8a10c22dcaa7fff
2838320826,,56.9444292,60.7727851,bus_stop,Екатеринбург,8a10c22dca77fff
2838320827,,56.9447067,60.7736057,bus_stop,Екатеринбург,8a10c22dca77fff
2872667672,БК Квартал,56.8194169,60.6508077,bus_stop,Екатеринбург,8a10dc922d87fff
2897471112,,56.897974,60.523043,bus_stop,Екатеринбург,8a10c22aa687fff
2897471115,,56.8981875,60.5234963,bus_stop,Екатеринбург,8a10c22aa687fff
2897533524,Посёлок Шувакиш,56.9106737,60.4875023,bus_stop,Екатеринбург,8a10c22ae657fff
2935236929,"База отдыха ""Трубник""",56.6254532,60.3596661,bus_stop,Екатеринбург,8a10c2608cd7fff
2935236930,"База отдыха ""Трубник""",56.6253015,60.3598727,bus_stop,Екатеринбург,8a10c2608527fff
2965426409,Хладкомбинат,56.9198153,60.7806385,bus_stop,Екатеринбург,8a10c22deaeffff
2985530393,Берёзовая Роща (конечная),56.5162321,60.280048,bus_stop,Екатеринбург,8a10c26ac09ffff
2995449986,Белая башня,56.8937747,60.5714311,bus_stop,Екатеринбург,8a10c22889affff
3068254279,Синие Камни,56.8239753,60.6746853,bus_stop,Екатеринбург,8a10dc92200ffff
3076783667,Сад «Берёзка»,56.7836771,60.4713307,bus_stop,Екатеринбург,8a10c2292647fff
3091957863,Водоканал,56.8345594,60.298318,bus_stop,Екатеринбург,8a10c276bb07fff
3091957864,Водоканал,56.8345942,60.2945784,bus_stop,Екатеринбург,8a10c276949ffff
3104506315,Ферганская,56.7727896,60.6125096,bus_stop,Екатеринбург,8a10dc9360c7fff
3182280085,"Коллективный сад ""Надежда""",56.6579731,60.4262289,bus_stop,Екатеринбург,8a10c2654c77fff
3211167030,Шефская,56.9027929,60.6257553,bus_stop,Екатеринбург,8a10c228900ffff
3211167031,Шефская,56.9022832,60.6237007,bus_stop,Екатеринбург,8a10c2289007fff
3211167032,Старых большевиков,56.9010265,60.6183095,bus_stop,Екатеринбург,8a10c22891affff
3211177406,Старых большевиков,56.9010274,60.6206183,bus_stop,Екатеринбург,8a10c228918ffff
3242348721,Дворец молодёжи,56.8372026,60.581867,bus_stop,Екатеринбург,8a10c2299c8ffff
3269358456,Курганово,56.6294326,60.3820784,bus_stop,Екатеринбург,8a10c260876ffff
3269358457,Курганово,56.6289226,60.3816483,bus_stop,Екатеринбург,8a10c2608747fff
3285632680,Посёлок Широкая речка,56.6727372,60.4667569,bus_stop,Екатеринбург,8a10c2655c4ffff
3285632681,Посёлок Широкая речка,56.6727665,60.4661714,bus_stop,Екатеринбург,8a10c2655c4ffff
3285632684,"Коллективный сад ""Надежда""",56.6579865,60.4258075,bus_stop,Екатеринбург,8a10c2654d5ffff
3285644637,Средняя,56.6928617,60.5179288,bus_stop,Екатеринбург,8a10c2642ad7fff
3285644640,Средняя,56.6930705,60.5167099,bus_stop,Екатеринбург,8a10c2642af7fff
3285651611,Горный Щит,56.6874523,60.5172311,bus_stop,Екатеринбург,8a10c26423a7fff
3285659929,Село Зелёный бор,56.7129667,60.5124619,bus_stop,Екатеринбург,8a10c2640337fff
3285671475,Зелёная улица,56.6946622,60.5288355,bus_stop,Екатеринбург,8a10c2643c87fff
3285671478,Зелёная улица,56.694818,60.5270394,bus_stop,Екатеринбург,8a10c2643ca7fff
3285680365,Полеводство,56.704601,60.5603165,bus_stop,Екатеринбург,8a10c264335ffff
3285680368,Полеводство,56.7045443,60.5595161,bus_stop,Екатеринбург,8a10c2643357fff
3285687785,"Сад ""Родничок""",56.7113172,60.5743163,bus_stop,Екатеринбург,8a10c264e187fff
3285687786,"Сад ""Родничок""",56.7125258,60.5774288,bus_stop,Екатеринбург,8a10c264e017fff
3285713984,Сады,56.738392,60.5996061,bus_stop,Екатеринбург,8a10c264c2cffff
3285713985,Сады,56.738409,60.5992333,bus_stop,Екатеринбург,8a10c264c2cffff
3289778019,Маневровая,56.8746386,60.5173383,bus_stop,Екатеринбург,8a10c22814cffff
3291844109,Теплоходный проезд,56.8635283,60.5399236,bus_stop,Екатеринбург,8a10c22832effff
3337956875,Звезда,56.8667155,60.5843854,bus_stop,Екатеринбург,8a10c228a137fff
3423552277,44 квартал,56.9517658,60.7847629,bus_stop,Екатеринбург,8a10c22dd987fff
3438014495,Елизавет,56.7396538,60.6070376,bus_stop,Екатеринбург,8a10c264d4affff
3438014496,Елизавет,56.7400702,60.6070324,bus_stop,Екатеринбург,8a10c264d4affff
3438062867,Завод РТИ,56.782601,60.6095303,bus_stop,Екатеринбург,8a10dc936a07fff
3439197723,Улица Плотников,56.8240991,60.5423649,bus_stop,Екатеринбург,8a10c2298d8ffff
3448343430,"ТК ""Новомосковский""",56.8275559,60.5189316,bus_stop,Екатеринбург,8a10c229c4affff
3459309621,ул. Шувакишская,56.8960941,60.502368,bus_stop,Екатеринбург,8a10c22aa59ffff
3459319354,Таганский ряд,56.8606669,60.5514089,bus_stop,Екатеринбург,8a10c229d84ffff
3475023865,Лукиных,56.8841639,60.5628139,bus_stop,Екатеринбург,8a10c228ea5ffff
3475031528,Донбасская улица,56.8904286,60.5689502,bus_stop,Екатеринбург,8a10c2288d67fff
3475031529,Донбасская улица,56.8908731,60.5699893,bus_stop,Екатеринбург,8a10c2288997fff
3481061653,"ТЦ ""Дом""",56.9022727,60.5898327,bus_stop,Екатеринбург,8a10c228d797fff
3481262719,Индустрии,56.898854,60.5988395,bus_stop,Екатеринбург,8a10c2288a5ffff
3481262720,Индустрии,56.8988561,60.5997559,bus_stop,Екатеринбург,8a10c2289da7fff
3488331904,Промышленный проезд,56.880357,60.674704,bus_stop,Екатеринбург,8a10dc925a47fff
3509903861,Кунгурка,56.6403821,60.2329751,bus_stop,Екатеринбург,8a10c262362ffff
3512302482,"НПЦ ""Онкология""",56.8040096,60.5056598,bus_stop,Екатеринбург,8a10c2293207fff
3512332547,Госпиталь ВОВ,56.809821,60.50779,bus_stop,Екатеринбург,8a10c229eca7fff
3512342216,Соболева,56.8057768,60.504569,bus_stop,Екатеринбург,8a10c2293357fff
3512342217,Соболева,56.8061166,60.505061,bus_stop,Екатеринбург,8a10c2293357fff
3513890576,Лыжная база,56.5084646,60.2490825,bus_stop,Екатеринбург,8a10c26a1047fff
3513894771,Зёленый Бор-3,56.5101695,60.2576474,bus_stop,Екатеринбург,8a10c26a1227fff
3513894915,Зёленый Бор-3,56.5103223,60.2592271,bus_stop,Екатеринбург,8a10c26a122ffff
3513895225,Спортивная,56.5111635,60.263268,bus_stop,Екатеринбург,8a10c26a1247fff
3546348743,"ТЦ ""Леруа Мерлен""",56.80201,60.6485085,bus_stop,Екатеринбург,8a10dc9356a7fff
3546409472,Переулок Базовый,56.8051681,60.6461617,bus_stop,Екатеринбург,8a10dc93571ffff
3546575990,Южная,56.799793,60.6129965,bus_stop,Екатеринбург,8a10dc93431ffff
3546770306,Автовокзал,56.8065184,60.6110956,bus_stop,Екатеринбург,8a10dc934a57fff
3562810498,Поликлиника,56.7616452,60.6119019,bus_stop,Екатеринбург,8a10c264db77fff
3562810499,Поликлиника,56.762307,60.6125702,bus_stop,Екатеринбург,8a10c264db47fff
3562846796,Общежитие,56.7561953,60.6100103,bus_stop,Екатеринбург,8a10c264db9ffff
3562846799,Общежитие,56.7563943,60.6097432,bus_stop,Екатеринбург,8a10c264db9ffff
3563046250,Южная подстанция,56.7462396,60.6064042,bus_stop,Екатеринбург,8a10c264d56ffff
3563046252,Южная подстанция,56.7472871,60.6063682,bus_stop,Екатеринбург,8a10c264d19ffff
3563089333,Станция Сысерть,56.6788985,60.5807644,bus_stop,Екатеринбург,8a10c265d48ffff
3563089334,Станция Сысерть,56.6790466,60.5812621,bus_stop,Екатеринбург,8a10c265d48ffff
3563173410,Посёлок Шабровский,56.6377141,60.5931997,bus_stop,Екатеринбург,8a10c265a45ffff
3563173413,Посёлок Шабровский,56.6379364,60.591399,bus_stop,Екатеринбург,8a10c265a447fff
3563208693,ОПХ,56.645089,60.569809,bus_stop,Екатеринбург,8a10c265ad2ffff
3563902413,8-й км,56.8021974,60.3959767,bus_stop,Екатеринбург,8a10c2749647fff
3565653649,Посёлок Верхнемакарово,56.7128071,60.2774554,bus_stop,Екатеринбург,8a10c275e547fff
3571006994,Южный проезд,56.7774202,60.6267428,bus_stop,Екатеринбург,8a10dc936257fff
3582412094,Тульский переулок,56.8171336,60.5423486,bus_stop,Екатеринбург,8a10c229e21ffff
3582466124,Магазин,56.8177506,60.5129795,bus_stop,Екатеринбург,8a10c229e8b7fff
3582486093,ТЦ «Мега»,56.8224685,60.5032248,bus_stop,Екатеринбург,8a10c2291297fff
3585626094,Московская,56.8140238,60.588752,bus_stop,Екатеринбург,8a10c229bcd7fff
3585689334,Чкалова,56.8116731,60.5799617,bus_stop,Екатеринбург,8a10c229a347fff
3613406369,Крауля,56.8316409,60.5316654,bus_stop,Екатеринбург,8a10c229c637fff
3613440959,Радиоколледж,56.8321551,60.5261978,bus_stop,Екатеринбург,8a10c229c717fff
3613450492,База ОМОН,56.8318823,60.5178012,bus_stop,Екатеринбург,8a10c229c55ffff
3613451293,База ОМОН,56.832096,60.5186584,bus_stop,Екатеринбург,8a10c229c55ffff
3664266493,Сахарова,56.7879601,60.5123254,bus_stop,Екатеринбург,8a10c266dc17fff
3669735177,Черкасская,56.8201165,60.5546873,bus_stop,Екатеринбург,8a10c2298437fff
3670563534,,56.4405211,60.2010081,bus_stop,Екатеринбург,8a10c26b1cb7fff
3707803791,ДМБ № 9,56.8935255,60.4850972,bus_stop,Екатеринбург,8a10c2285387fff
3707817246,Павла Шаманова,56.794769,60.5074604,bus_stop,Екатеринбург,8a10c22936c7fff
3708010855,Академический микрорайон,56.7936287,60.5210177,bus_stop,Екатеринбург,8a10c266d137fff
3731270455,Аэропорт Кольцово,56.7506946,60.803404,bus_stop,Екатеринбург,8a10dc91e3b7fff
3735602498,Посёлок Широкая речка,56.6678021,60.4728448,bus_stop,Екатеринбург,8a10c265554ffff
3735991872,Палкинский торфяник,56.8581812,60.3760424,bus_stop,Екатеринбург,8a10c22b0aaffff
3742516245,Школа,56.500307,60.7996746,bus_stop,Екатеринбург,8a10dcd4544ffff
3742516247,Школа,56.5005469,60.7985383,bus_stop,Екатеринбург,8a10dcd4546ffff
3745097620,,56.5021184,60.7844217,bus_stop,Екатеринбург,8a10dcd45cf7fff
3771582586,Дружининская,56.8815598,60.5032352,bus_stop,Екатеринбург,8a10c2281ce7fff
3771592736,Кишиневская,56.8791127,60.5091607,bus_stop,Екатеринбург,8a10c2281547fff
3771594851,Расточная,56.87765,60.512749,bus_stop,Екатеринбург,8a10c2281477fff
3771595643,Трамвайное кольцо,56.8843184,60.4979355,bus_stop,Екатеринбург,8a10c2281d47fff
3771613823,"Коллективный сад ""Надежда""",56.8865177,60.457036,bus_stop,Екатеринбург,8a10c228436ffff
3771723767,Техническая,56.8664511,60.5321564,bus_stop,Екатеринбург,8a10c2283357fff
3772183786,Посёлок 7 ключей,56.8897055,60.4749407,bus_stop,Екатеринбург,8a10c2285087fff
3772369237,Керамическая,56.7567414,60.5953949,bus_stop,Екатеринбург,8a10c264d91ffff
3772369240,Керамическая,56.7568315,60.5958562,bus_stop,Екатеринбург,8a10c264d91ffff
3778052395,Горсеть,56.4947907,60.2469883,bus_stop,Екатеринбург,8a10c26a3b2ffff
3781909595,Парк культуры,56.4961206,60.8077591,bus_stop,Екатеринбург,8a10dcd45687fff
3781929725,Улица Коммуны,56.5019173,60.8153439,bus_stop,Екатеринбург,8a10dcd4564ffff
3781929730,Улица Коммуны,56.502016,60.8157667,bus_stop,Екатеринбург,8a10dcd4564ffff
3881398359,Магазин «Кооператор»,56.8248652,60.5763338,bus_stop,Екатеринбург,8a10c2298647fff
3881489233,Цирк,56.8271897,60.6043907,bus_stop,Екатеринбург,8a10c229ba1ffff
3881667295,Птицефабрика,56.7843542,60.7369491,bus_stop,Екатеринбург,8a10dc902d6ffff
3881867637,Станция Кольцово,56.7604129,60.8195854,bus_stop,Екатеринбург,8a10dc918ce7fff
3881878977,"РП ""Докер""",56.7629435,60.8072398,bus_stop,Екатеринбург,8a10dc918d27fff
3894668592,Большая поляна,56.8098471,60.7620437,bus_stop,Екатеринбург,8a10dc90030ffff
3900232889,,56.8392049,60.8048577,bus_stop,Екатеринбург,8a10dc90c91ffff
3900232890,,56.8392149,60.7957388,bus_stop,Екатеринбург,8a10dc92a667fff
3900232891,Росинка-2,56.8392409,60.7878922,bus_stop,Екатеринбург,8a10dc92a72ffff
3900232899,,56.839391,60.8037652,bus_stop,Екатеринбург,8a10dc90c91ffff
3900232900,,56.8394112,60.7866431,bus_stop,Екатеринбург,8a10dc92a0d7fff
3900232901,,56.8394015,60.7947791,bus_stop,Екатеринбург,8a10dc92a74ffff
3900232904,Сады,56.8397901,60.7618885,bus_stop,Екатеринбург,8a10dc92ad1ffff
3903331672,Бородулино,56.6725148,60.8173796,bus_stop,Екатеринбург,8a10dc9aa6a7fff
3918089751,,56.7951517,60.3975626,bus_stop,Екатеринбург,8a10c2296d1ffff
3918089755,,56.7957768,60.397285,bus_stop,Екатеринбург,8a10c2296d0ffff
3933498707,Посёлок Северка,56.8721785,60.290881,bus_stop,Екатеринбург,8a10c239a10ffff
3948157513,Поворот на посёлок Раскуиха,56.5864761,60.3224645,bus_stop,Екатеринбург,8a10c261c34ffff
3948157516,Поворот на посёлок Раскуиха,56.5867558,60.3222125,bus_stop,Екатеринбург,8a10c261c34ffff
3948168151,Посёлок Зелёный лог,56.5734843,60.314446,bus_stop,Екатеринбург,8a10c261c78ffff
3948168154,Посёлок Зелёный лог,56.573587,60.3140546,bus_stop,Екатеринбург,8a10c261c78ffff
3948218943,"Поворот на лагерь ""Городок Солнца""",56.5505894,60.304177,bus_stop,Екатеринбург,8a10c261e557fff
3948218944,"Поворот на лагерь ""Городок Солнца""",56.5510509,60.3046501,bus_stop,Екатеринбург,8a10c261e557fff
3948267043,Поворот на посёлок Красная горка,56.5285312,60.2918641,bus_stop,Екатеринбург,8a10c26add97fff
3948267044,Поворот на посёлок Красная горка,56.5286064,60.2923324,bus_stop,Екатеринбург,8a10c26add97fff
3972177704,Северный посёлок,56.5095499,60.8280462,bus_stop,Екатеринбург,8a10dcd6a417fff
3974204276,,56.821773,60.6512446,bus_stop,Екатеринбург,8a10dc922d17fff
4003654127,Микрорайон Солнечный,56.7446021,60.5688609,bus_stop,Екатеринбург,8a10c264c847fff
4014623316,Оперный театр,56.839859,60.6189953,bus_stop,Екатеринбург,8a10dc92691ffff
4014623317,Площадь 1905 года,56.8373141,60.5955271,bus_stop,Екатеринбург,8a10c2299467fff
4016267068,Архитектурная академия,56.8404006,60.611145,bus_stop,Екатеринбург,8a10c2299297fff
4016267069,Архитектурная академия,56.8409975,60.6106553,bus_stop,Екатеринбург,8a10c2299297fff
4016267071,Оперный театр,56.8401586,60.6170914,bus_stop,Екатеринбург,8a10dc926907fff
4016267072,Площадь 1905 года,56.8376234,60.5954852,bus_stop,Екатеринбург,8a10c2299097fff
4016267073,Проспект Ленина,56.8378178,60.6116312,bus_stop,Екатеринбург,8a10c2299657fff
4034666629,Новгородцевой,56.8342877,60.6702824,bus_stop,Екатеринбург,8a10dc922b07fff
4036383280,Эстонская,56.7864887,60.7829686,bus_stop,Екатеринбург,8a10dc903417fff
4078072733,"ТЦ ""Комсомолл""",56.8287626,60.6755589,bus_stop,Екатеринбург,8a10dc922ab7fff
4082317522,Рябинина,56.7975255,60.5132988,bus_stop,Екатеринбург,8a10c266d9affff
4082317525,Рябинина,56.7975142,60.5119916,bus_stop,Екатеринбург,8a10c266d9affff
4084658353,Горбольница № 6,56.8073015,60.5435387,bus_stop,Екатеринбург,8a10c229e6dffff
4087808105,Пионерская,56.859181,60.6207316,bus_stop,Екатеринбург,8a10dc92488ffff
4089783699,Димитрова,56.7460833,60.6887802,bus_stop,Екатеринбург,8a10dc914797fff
4089948465,Щербакова,56.7818531,60.6554177,bus_stop,Екатеринбург,8a10dc93060ffff
4120892032,Кировградская улица,56.8975532,60.5783244,bus_stop,Екатеринбург,8a10c2288867fff
4120892035,Кировградская улица,56.8977849,60.5788959,bus_stop,Екатеринбург,8a10c2288867fff
4130582056,"ТЦ ""Дом""",56.9017661,60.5906052,bus_stop,Екатеринбург,8a10c2288b6ffff
4138267293,"Екатеринбург. Метро ""Машиностроителей""",56.8781904,60.6142713,bus_stop,Екатеринбург,8a10c228bc77fff
4138716857,Педуниверситет,56.8777638,60.6123854,bus_stop,Екатеринбург,8a10c228bc2ffff
4161689721,Самолётная,56.7919703,60.6423979,bus_stop,Екатеринбург,8a10dc930ab7fff
4182758946,Хрустальногорская,56.7965044,60.4913895,bus_stop,Екатеринбург,8a10c229346ffff
4190255061,"Временная остановка ЖК ""Мичуринский""",56.790862,60.4727712,bus_stop,Екатеринбург,8a10c229220ffff
4190255062,Временная остановка ЖК Мичуринский,56.7907805,60.4724731,bus_stop,Екатеринбург,8a10c229220ffff
4217619390,Патруши (поворот),56.6753344,60.7820027,bus_stop,Екатеринбург,8a10dc985aeffff
4217619397,Патруши (поворот),56.6758057,60.7822264,bus_stop,Екатеринбург,8a10dc985aeffff
4223934198,Хрустальногорская,56.7964176,60.4910453,bus_stop,Екатеринбург,8a10c2293097fff
4281424153,Росинка-2,56.8393829,60.78871,bus_stop,Екатеринбург,8a10dc92a777fff
4339505701,Шиловка,56.9109642,60.8562536,bus_stop,Екатеринбург,8a10c22db62ffff
4339505702,Шиловка,56.9112725,60.8564722,bus_stop,Екатеринбург,8a10c22db62ffff
4339505703,Ленина (Пионерлагерь),56.9093556,60.8449571,bus_stop,Екатеринбург,8a10c22db447fff
4339505704,Ленина (Пионерлагерь),56.9097447,60.8458305,bus_stop,Екатеринбург,8a10c22db46ffff
4339505705,Лесхоз,56.9078488,60.8323161,bus_stop,Екатеринбург,8a10c22db537fff
4339505706,Лесхоз,56.9077446,60.8320228,bus_stop,Екатеринбург,8a10c22db537fff
4385307053,СтройАрсенал,56.7648529,60.7426246,bus_stop,Екатеринбург,8a10dc911837fff
4385307056,СтройАрсенал,56.7649503,60.7423099,bus_stop,Екатеринбург,8a10dc911837fff
4385346833,"Гипермаркет ""Сима-ленд""",56.7598026,60.7544316,bus_stop,Екатеринбург,8a10dc911027fff
4385346834,"Гипермаркет ""Сима-ленд""",56.7598597,60.7547363,bus_stop,Екатеринбург,8a10dc911027fff
4385367975,"Терминал ""Чкаловский""",56.7560038,60.7555273,bus_stop,Екатеринбург,8a10dc9110b7fff
4385367976,"Терминал ""Чкаловский""",56.7565418,60.7560504,bus_stop,Екатеринбург,8a10dc9110a7fff
