,geo_h3_10,avg,lat_h3,lon_h3,walk_15min
44,8a10160ac077fff,8881.666666666668,56.365846914075625,43.82413813726316,"POLYGON ((43.825138 56.375313, 43.824138 56.375724, 43.823722 56.375263, 43.823264 56.372721, 43.822003 56.372711, 43.821535 56.374244, 43.820613 56.374372, 43.819144 56.373847, 43.819138 56.372604, 43.817138 56.372198, 43.816248 56.372957, 43.815379 56.372847, 43.814244 56.370847, 43.813138 56.37024, 43.811065 56.370847, 43.808821 56.367847, 43.80789 56.364847, 43.80718 56.360847, 43.811138 56.359514, 43.814138 56.359598, 43.818276 56.358985, 43.818711 56.357847, 43.820162 56.35687, 43.827751 56.357234, 43.828184 56.357801, 43.827478 56.358187, 43.827554 56.359431, 43.82969 56.360295, 43.830041 56.360944, 43.830814 56.360847, 43.831138 56.359832, 43.832365 56.36062, 43.834862 56.360847, 43.834352 56.362061, 43.831914 56.364623, 43.83162 56.366329, 43.830093 56.366802, 43.830071 56.367779, 43.829573 56.367847, 43.831006 56.369847, 43.830645 56.372847, 43.829138 56.374064, 43.827911 56.374074, 43.827528 56.373457, 43.826737 56.373445, 43.825138 56.375313))"
45,8a101646992ffff,2669.4,56.23503510531749,43.95083023215324,"POLYGON ((43.95483 56.246118, 43.95283 56.246606, 43.951677 56.246035, 43.953154 56.245358, 43.953928 56.241937, 43.95083 56.241785, 43.94983 56.240711, 43.94847 56.240395, 43.947621 56.239035, 43.945026 56.23884, 43.94483 56.236942, 43.942182 56.236684, 43.94183 56.235899, 43.9415 56.236705, 43.940495 56.237035, 43.941161 56.238035, 43.94083 56.238913, 43.93883 56.237971, 43.93683 56.239141, 43.936493 56.238035, 43.937205 56.237035, 43.93665 56.235855, 43.939989 56.235035, 43.939071 56.234035, 43.939615 56.233035, 43.939016 56.230849, 43.936583 56.230035, 43.93783 56.228554, 43.940028 56.228233, 43.939937 56.226035, 43.94083 56.225286, 43.942201 56.225665, 43.94383 56.227216, 43.94583 56.225555, 43.94683 56.226005, 43.948234 56.225631, 43.94983 56.226329, 43.95083 56.225665, 43.95183 56.22572, 43.95307 56.228035, 43.955003 56.228208, 43.960493 56.227372, 43.961559 56.228306, 43.964144 56.228721, 43.965215 56.22965, 43.966975 56.230035, 43.96583 56.231886, 43.965002 56.232035, 43.96658 56.233285, 43.966771 56.235094, 43.967737 56.236035, 43.967017 56.237035, 43.967201 56.238406, 43.965354 56.240559, 43.964899 56.244104, 43.963389 56.244035, 43.96283 56.242763, 43.96265 56.244035, 43.961052 56.244257, 43.96083 56.244928, 43.95983 56.24467, 43.95583 56.245323, 43.95483 56.246118))"
46,8a101646d61ffff,12911.0,56.2282994450599,43.94513288397603,"POLYGON ((43.956133 56.237427, 43.949133 56.237449, 43.946133 56.236577, 43.943133 56.236809, 43.942338 56.236095, 43.941133 56.236019, 43.940133 56.237125, 43.939276 56.237443, 43.938364 56.237299, 43.93907 56.237237, 43.939591 56.234299, 43.937499 56.232933, 43.937213 56.23122, 43.936041 56.231208, 43.93582 56.231987, 43.935133 56.232143, 43.934645 56.231787, 43.934268 56.230299, 43.935133 56.229139, 43.932975 56.229142, 43.932681 56.229847, 43.931133 56.230625, 43.929554 56.229299, 43.927867 56.226299, 43.928302 56.225468, 43.929133 56.225658, 43.929739 56.226694, 43.931133 56.227558, 43.933133 56.227913, 43.935133 56.22746, 43.932504 56.224299, 43.934133 56.22384, 43.936688 56.225744, 43.937037 56.227396, 43.938892 56.227541, 43.939197 56.228363, 43.939337 56.227503, 43.940229 56.227299, 43.939362 56.22707, 43.939133 56.226169, 43.937426 56.226006, 43.937426 56.224593, 43.938303 56.224299, 43.938305 56.223299, 43.936715 56.221299, 43.937133 56.220189, 43.938133 56.220041, 43.939133 56.220623, 43.940133 56.220281, 43.942975 56.222457, 43.945133 56.22242, 43.945829 56.221995, 43.948 56.222166, 43.948133 56.219143, 43.950133 56.220361, 43.952133 56.219402, 43.954133 56.219236, 43.955037 56.221395, 43.955733 56.2209, 43.957133 56.220751, 43.957838 56.223595, 43.959806 56.225299, 43.957133 56.226549, 43.956939 56.228106, 43.956502 56.22793, 43.956026 56.228406, 43.960133 56.227828, 43.962133 56.228025, 43.962546 56.228887, 43.963426 56.229299, 43.964092 56.231299, 43.962133 56.232903, 43.960979 56.233145, 43.959404 56.235571, 43.957133 56.2357, 43.956133 56.237427))"
47,8a1016720477fff,10703.333333333334,56.29530091352826,44.03655841154642,"POLYGON ((44.026558 56.305303, 44.026552 56.304307, 44.025344 56.303301, 44.024595 56.301301, 44.023855 56.301004, 44.023558 56.300206, 44.022434 56.300301, 44.021036 56.299301, 44.022256 56.297301, 44.019604 56.294301, 44.022558 56.291445, 44.026558 56.290658, 44.027554 56.289297, 44.028558 56.290022, 44.030894 56.289637, 44.03209 56.286832, 44.034558 56.285917, 44.035558 56.284956, 44.040702 56.287301, 44.04071 56.288301, 44.044433 56.288301, 44.045558 56.286802, 44.047512 56.287301, 44.04767 56.288301, 44.046558 56.288817, 44.046558 56.289495, 44.051558 56.289611, 44.052558 56.289107, 44.0535 56.289301, 44.055651 56.291208, 44.055558 56.293806, 44.053438 56.295301, 44.054484 56.296301, 44.053696 56.297301, 44.051213 56.297956, 44.049558 56.300088, 44.048434 56.300425, 44.046558 56.299865, 44.046305 56.303048, 44.045374 56.303301, 44.044558 56.302803, 44.043558 56.303606, 44.036558 56.304857, 44.034622 56.304237, 44.032558 56.304903, 44.030558 56.304398, 44.026558 56.305303))"
48,8a101672078ffff,7296.666666666666,56.29597670389688,44.045635420453856,"POLYGON ((44.040635 56.306184, 44.039635 56.306019, 44.038992 56.304621, 44.03639 56.303977, 44.034096 56.301516, 44.033532 56.30008, 44.032635 56.2998, 44.029654 56.294977, 44.031635 56.293741, 44.033845 56.293187, 44.032012 56.290977, 44.034635 56.290419, 44.036635 56.287857, 44.038635 56.289105, 44.040635 56.289291, 44.041635 56.288413, 44.042504 56.289108, 44.043635 56.289152, 44.045635 56.286946, 44.047081 56.287532, 44.047283 56.288977, 44.050635 56.289412, 44.053635 56.288506, 44.055635 56.289407, 44.057635 56.29378, 44.058635 56.294212, 44.059635 56.295412, 44.062266 56.295977, 44.062388 56.296977, 44.060635 56.298497, 44.058306 56.298977, 44.058364 56.299977, 44.055635 56.301155, 44.05505 56.300562, 44.054322 56.300663, 44.053635 56.301551, 44.051635 56.302641, 44.050866 56.303977, 44.048554 56.304059, 44.045635 56.305587, 44.042635 56.305846, 44.041635 56.305495, 44.040635 56.306184))"
49,8a101672171ffff,4262.333333333334,56.31501017029221,44.07001238411669,"POLYGON ((44.063012 56.323591, 44.060689 56.323334, 44.060012 56.321809, 44.058477 56.322475, 44.055012 56.322561, 44.054015 56.32201, 44.053238 56.320784, 44.051756 56.32001, 44.052872 56.31901, 44.053037 56.31801, 44.05535 56.316348, 44.054827 56.312825, 44.056012 56.312655, 44.057012 56.313162, 44.058952 56.31201, 44.058605 56.311418, 44.05652 56.31101, 44.057012 56.309813, 44.062012 56.308477, 44.064198 56.308825, 44.063908 56.310115, 44.067126 56.310124, 44.067522 56.30852, 44.069439 56.30801, 44.069885 56.306883, 44.072614 56.306611, 44.073012 56.306234, 44.074012 56.308191, 44.075653 56.306651, 44.079405 56.305618, 44.081572 56.30801, 44.080424 56.31001, 44.08062 56.31101, 44.081139 56.311137, 44.082012 56.310593, 44.083665 56.31101, 44.08265 56.31201, 44.084012 56.313385, 44.084489 56.313486, 44.085012 56.312641, 44.086111 56.312912, 44.08453 56.313528, 44.084995 56.31701, 44.083012 56.317654, 44.082012 56.318675, 44.078012 56.318864, 44.077753 56.31975, 44.075916 56.319914, 44.07566 56.320658, 44.072873 56.320871, 44.071737 56.321734, 44.068012 56.321868, 44.067012 56.322825, 44.0638 56.322797, 44.063012 56.323591))"
50,8a101672309ffff,6644.166666666668,56.294375541081806,44.07632876483416,
51,8a10167234d7fff,14742.0,56.28769520471585,44.07783861496901,"POLYGON ((44.078839 56.297791, 44.077681 56.297852, 44.073941 56.296798, 44.072839 56.297038, 44.068839 56.295235, 44.067839 56.29523, 44.066202 56.294331, 44.065881 56.293653, 44.062602 56.292932, 44.06138 56.291154, 44.059286 56.290695, 44.058458 56.289695, 44.059839 56.289214, 44.061338 56.287194, 44.063096 56.286695, 44.063026 56.285508, 44.061626 56.284908, 44.061065 56.282921, 44.06266 56.281695, 44.064839 56.281681, 44.066839 56.282174, 44.06822 56.281077, 44.068505 56.279361, 44.069521 56.278695, 44.074168 56.278025, 44.075418 56.277274, 44.07652 56.278014, 44.077523 56.278011, 44.077886 56.278742, 44.078049 56.277695, 44.079386 56.277242, 44.07979 56.276647, 44.081839 56.277059, 44.082839 56.275958, 44.084139 56.276395, 44.085582 56.277695, 44.085007 56.278864, 44.082695 56.279552, 44.082742 56.280792, 44.086839 56.280918, 44.087431 56.279695, 44.091839 56.279636, 44.092529 56.281695, 44.095504 56.282695, 44.093839 56.283165, 44.093633 56.283901, 44.097436 56.284695, 44.094283 56.286695, 44.096112 56.287422, 44.09559 56.288944, 44.096793 56.290695, 44.094393 56.29225, 44.090839 56.292489, 44.089839 56.292118, 44.087839 56.292185, 44.086839 56.291563, 44.082064 56.29147, 44.081768 56.290625, 44.081371 56.292227, 44.079465 56.292695, 44.081159 56.293375, 44.081614 56.294695, 44.080013 56.29587, 44.078839 56.297791))"
52,8a1016723ae7fff,10135.333333333332,56.30654462964476,44.07687499256457,"POLYGON ((44.078875 56.312729, 44.071875 56.31311, 44.070965 56.311455, 44.066875 56.310739, 44.067318 56.308988, 44.06903 56.308545, 44.067221 56.308198, 44.066978 56.307442, 44.066189 56.30723, 44.065971 56.306449, 44.065261 56.306158, 44.06261 56.30628, 44.061875 56.307404, 44.059875 56.308085, 44.057436 56.307545, 44.05785 56.305545, 44.057019 56.303545, 44.062724 56.302545, 44.061373 56.301545, 44.062875 56.30021, 44.065255 56.299924, 44.067875 56.29886, 44.071044 56.300545, 44.074875 56.300767, 44.075074 56.299744, 44.07599 56.299545, 44.076087 56.298545, 44.078875 56.297426, 44.085229 56.299545, 44.086875 56.302169, 44.087487 56.301157, 44.088875 56.300934, 44.089474 56.301946, 44.090812 56.302545, 44.089875 56.302868, 44.08928 56.303949, 44.087572 56.304242, 44.087693 56.305545, 44.089092 56.305762, 44.089619 56.304289, 44.090125 56.304295, 44.090673 56.304747, 44.090528 56.306545, 44.08938 56.308049, 44.087666 56.308336, 44.085577 56.310545, 44.086854 56.311545, 44.085068 56.311737, 44.084875 56.312074, 44.079875 56.311951, 44.078875 56.312729))"
53,8a10167248f7fff,11828.666666666668,56.308916449974575,43.98829538124889,
54,8a0bb020416ffff,9287.533333333333,54.93919534662333,83.12322290238554,"POLYGON ((83.11922300000001 54.949268, 83.118223 54.947919, 83.116495 54.949468, 83.11401600000001 54.949403, 83.112855 54.947195, 83.113398 54.94602, 83.112223 54.946015, 83.110518 54.945195, 83.106075 54.939195, 83.106854 54.938195, 83.104258 54.937195, 83.103964 54.936195, 83.106223 54.935628, 83.107223 54.934799, 83.108223 54.934775, 83.109032 54.935387, 83.113331 54.935304, 83.113423 54.933996, 83.11259200000001 54.933195, 83.113223 54.931789, 83.115223 54.930861, 83.118223 54.93358, 83.11922300000001 54.932931, 83.120223 54.933644, 83.121223 54.93354, 83.123223 54.932312, 83.12539200000001 54.932364, 83.124979 54.931195, 83.126223 54.930468, 83.12783899999999 54.931579, 83.129057 54.93103, 83.129633 54.931195, 83.129042 54.934195, 83.131778 54.934641, 83.132079 54.936339, 83.136668 54.93664, 83.13756100000001 54.936195, 83.138223 54.934821, 83.139223 54.935653, 83.140918 54.936195, 83.138379 54.939352, 83.13812299999999 54.940295, 83.138755 54.941195, 83.138223 54.94208, 83.136827 54.941591, 83.13641800000001 54.941001, 83.13467900000001 54.94074, 83.13434700000001 54.940071, 83.133082 54.940195, 83.13310799999999 54.94231, 83.13722300000001 54.94269, 83.138223 54.942413, 83.13889 54.943195, 83.13867500000001 54.944195, 83.1365 54.945195, 83.136223 54.946234, 83.135223 54.945712, 83.132087 54.946059, 83.13152100000001 54.946493, 83.13122300000001 54.948679, 83.12997 54.948448, 83.129344 54.947195, 83.130447 54.946195, 83.129223 54.945986, 83.128665 54.946195, 83.12886399999999 54.947195, 83.12805400000001 54.947365, 83.127223 54.946843, 83.126223 54.948447, 83.124388 54.947031, 83.123223 54.946987, 83.12222300000001 54.948184, 83.120223 54.948537, 83.11922300000001 54.949268))"
55,8a0bb0221297fff,5235.658333333333,54.97156309648696,83.0806911240574,
56,8a0bb022221ffff,7163.666666666668,54.93627656190543,83.10009117719866,
57,8a0bb02361a7fff,7372.300000000001,54.86407696832543,83.10144386690715,"POLYGON ((83.103444 54.873287, 83.098444 54.872602, 83.097731 54.87179, 83.095941 54.87158, 83.095444 54.870858, 83.091675 54.872308, 83.09044400000001 54.87176, 83.089444 54.871928, 83.088444 54.870926, 83.087444 54.87116, 83.085058 54.870077, 83.084176 54.868077, 83.085444 54.867591, 83.085627 54.866893, 83.083444 54.866646, 83.08260900000001 54.866077, 83.08358699999999 54.865077, 83.08301400000001 54.863077, 83.085444 54.860698, 83.087614 54.859077, 83.089521 54.859154, 83.092444 54.857573, 83.093216 54.858305, 83.094598 54.858231, 83.093872 54.856077, 83.095721 54.855354, 83.098444 54.855591, 83.09944400000001 54.855231, 83.10199799999999 54.857523, 83.10244400000001 54.857354, 83.10330500000001 54.858077, 83.10432 54.858201, 83.10587 54.857503, 83.106444 54.85632, 83.110444 54.856487, 83.111256 54.859265, 83.112444 54.858854, 83.113444 54.859284, 83.115651 54.858869, 83.116444 54.860909, 83.117512 54.861008, 83.11885599999999 54.863077, 83.119246 54.864077, 83.11744400000001 54.866955, 83.11483 54.868463, 83.11444400000001 54.870558, 83.113444 54.870562, 83.112444 54.869731, 83.110444 54.869598, 83.110629 54.871077, 83.109444 54.872019, 83.103444 54.873287))"
58,8a0bb023652ffff,12219.266666666666,54.859634484400566,83.10578367997651,
59,8a0bb02368f7fff,12056.333333333334,54.86747644119757,83.0937965064601,"POLYGON ((83.096797 54.876572, 83.09387700000001 54.877396, 83.092797 54.877044, 83.09079699999999 54.875281, 83.088797 54.876848, 83.083797 54.875694, 83.083625 54.874476, 83.08179699999999 54.873289, 83.080797 54.8733, 83.077797 54.872135, 83.076836 54.868476, 83.078199 54.864476, 83.078278 54.860476, 83.079797 54.859908, 83.085797 54.859053, 83.089797 54.859383, 83.092797 54.857836, 83.09358400000001 54.858689, 83.095797 54.858865, 83.096908 54.858588, 83.096639 54.857476, 83.097797 54.857059, 83.098797 54.858626, 83.099797 54.857953, 83.10104 54.858476, 83.101797 54.859385, 83.102797 54.859096, 83.104797 54.85937, 83.10983 54.863476, 83.109613 54.864476, 83.11095400000001 54.865476, 83.109797 54.866897, 83.10745900000001 54.867476, 83.10959099999999 54.869476, 83.10883800000001 54.870476, 83.109797 54.872649, 83.107522 54.873202, 83.10674400000001 54.874424, 83.105797 54.874705, 83.101797 54.874096, 83.10047299999999 54.8748, 83.09962299999999 54.87465, 83.09894199999999 54.873331, 83.097797 54.873219, 83.09689299999999 54.87238, 83.095797 54.872358, 83.09599 54.876283, 83.096797 54.876572))"
60,8a0bb03095b7fff,16632.5,54.95688933316151,82.96496390347754,"POLYGON ((82.962964 54.967023, 82.960607 54.966246, 82.958119 54.964734, 82.95596399999999 54.964544, 82.954964 54.963331, 82.953964 54.963791, 82.952243 54.96361, 82.951296 54.962557, 82.94996399999999 54.962258, 82.94973400000001 54.961119, 82.948954 54.960889, 82.948427 54.959889, 82.94996399999999 54.958234, 82.950964 54.958148, 82.952083 54.957008, 82.95219400000001 54.955659, 82.950194 54.953889, 82.952663 54.952889, 82.95477 54.952695, 82.955242 54.952168, 82.95896399999999 54.952046, 82.960964 54.95237, 82.96196399999999 54.951358, 82.962964 54.951361, 82.963964 54.952229, 82.97012100000001 54.952046, 82.968481 54.950372, 82.968964 54.948883, 82.969964 54.949019, 82.972964 54.952023, 82.974085 54.95201, 82.974964 54.951086, 82.97719499999999 54.951121, 82.977964 54.950293, 82.978964 54.950212, 82.979766 54.950889, 82.97889600000001 54.951957, 82.979759 54.953889, 82.982625 54.954889, 82.981972 54.955889, 82.980546 54.956472, 82.98035900000001 54.958284, 82.97685 54.958775, 82.978463 54.95939, 82.978713 54.959889, 82.97752300000001 54.961449, 82.97481000000001 54.961735, 82.973421 54.963346, 82.970826 54.963752, 82.969964 54.965564, 82.968964 54.964659, 82.96796399999999 54.965515, 82.966964 54.965505, 82.965964 54.966227, 82.962964 54.967023))"
61,8a0bb030c54ffff,13597.5,54.93460069006783,82.9174578870381,"POLYGON ((82.921458 54.942994, 82.920458 54.941403, 82.917458 54.941459, 82.91645800000001 54.942099, 82.911849 54.941992, 82.91045800000001 54.942816, 82.905458 54.940971, 82.905158 54.939601, 82.904325 54.939468, 82.903835 54.939977, 82.902458 54.940005, 82.90192399999999 54.939601, 82.902289 54.938601, 82.89925700000001 54.937601, 82.900837 54.936601, 82.89978000000001 54.935601, 82.900322 54.934601, 82.901939 54.933601, 82.903285 54.930601, 82.906458 54.929825, 82.90745800000001 54.928895, 82.909458 54.928291, 82.91045800000001 54.926397, 82.91560800000001 54.92575, 82.91645800000001 54.923474, 82.91973400000001 54.924325, 82.92140499999999 54.925654, 82.92245800000001 54.92492, 82.92312699999999 54.926601, 82.924458 54.927844, 82.926458 54.927098, 82.928369 54.92869, 82.929537 54.928601, 82.92968500000001 54.929601, 82.931887 54.931171, 82.932458 54.932191, 82.933566 54.932601, 82.930458 54.933243, 82.93026999999999 54.933788, 82.932458 54.933979, 82.933458 54.935153, 82.93445800000001 54.935573, 82.93392799999999 54.937601, 82.93314599999999 54.938289, 82.932368 54.93869, 82.931399 54.938542, 82.929458 54.940454, 82.926458 54.942339, 82.923458 54.941744, 82.921458 54.942994))"
62,8a0bb030c76ffff,1341.1666666666667,54.94217789523425,82.92301838964575,
63,8a0bb030cb97fff,9853.166666666668,54.942424440203794,82.90541133765223,
64,8a0bb030d647fff,17300.166666666668,54.96493684021366,82.93750883896293,
65,8a0bb031e997fff,12464.166666666668,54.86477536532478,82.98174050544802,
66,8a0bb032956ffff,7955.644444444443,54.96609780983737,82.85382715931671,"POLYGON ((82.860827 54.974249, 82.859827 54.97497, 82.85899499999999 54.974098, 82.85882700000001 54.971926, 82.85767 54.97194, 82.857117 54.972388, 82.85361 54.972315, 82.852981 54.972098, 82.85418199999999 54.971098, 82.851489 54.970436, 82.851827 54.968602, 82.853827 54.96837, 82.854674 54.969251, 82.85564599999999 54.969279, 82.856127 54.968398, 82.857827 54.968228, 82.85598299999999 54.967942, 82.85582700000001 54.967029, 82.852827 54.967031, 82.85267 54.96794, 82.85077 54.968041, 82.85064199999999 54.968913, 82.849762 54.969032, 82.849611 54.969882, 82.848749 54.97002, 82.84855399999999 54.970824, 82.84757999999999 54.971098, 82.84935 54.972098, 82.848827 54.973681, 82.846999 54.972926, 82.845827 54.973645, 82.84372999999999 54.973195, 82.83922099999999 54.970098, 82.842597 54.968867, 82.84279600000001 54.968098, 82.842466 54.965459, 82.83994800000001 54.963098, 82.840917 54.960098, 82.840637 54.959098, 82.84138400000001 54.958654, 82.84687700000001 54.959048, 82.845827 54.959553, 82.845705 54.96022, 82.847534 54.960391, 82.84774 54.961185, 82.848956 54.961227, 82.848258 54.960098, 82.848364 54.958635, 82.848827 54.958278, 82.84949899999999 54.958426, 82.849823 54.959102, 82.85154 54.959098, 82.852827 54.95781, 82.85357 54.958355, 82.853674 54.959251, 82.854827 54.959464, 82.856512 54.961413, 82.85824100000001 54.961684, 82.85882700000001 54.962474, 82.860178 54.962098, 82.859827 54.960998, 82.860405 54.96152, 82.863827 54.960362, 82.86482700000001 54.961241, 82.86585700000001 54.961098, 82.866833 54.962092, 82.86600799999999 54.962278, 82.866266 54.963659, 82.870068 54.964098, 82.869687 54.966098, 82.86915999999999 54.967098, 82.86706700000001 54.968338, 82.865657 54.967928, 82.864538 54.969809, 82.862718 54.969989, 82.862827 54.97034, 82.863827 54.970244, 82.86699 54.971098, 82.86482700000001 54.972695, 82.864091 54.971834, 82.86071 54.971981, 82.860827 54.974249))"
67,8a0bb032a2effff,6693.133333333333,54.94159008786893,82.88669508742332,"POLYGON ((82.88469499999999 54.95178, 82.883695 54.951183, 82.882695 54.948379, 82.880695 54.949212, 82.87794599999999 54.94859, 82.87869499999999 54.947924, 82.87991599999999 54.947811, 82.88005099999999 54.945946, 82.88078 54.945505, 82.87929800000001 54.94559, 82.87869499999999 54.947344, 82.877695 54.947115, 82.87688300000001 54.947778, 82.87569499999999 54.947931, 82.874492 54.94659, 82.875027 54.94559, 82.87385500000001 54.94443, 82.87269499999999 54.945247, 82.871695 54.94538, 82.86931800000001 54.94459, 82.86905899999999 54.94359, 82.870695 54.943019, 82.87481 54.942705, 82.874695 54.94236, 82.87320800000001 54.942077, 82.872964 54.94159, 82.873245 54.94114, 82.874948 54.940843, 82.874695 54.939841, 82.873583 54.93959, 82.87569499999999 54.938241, 82.878298 54.93959, 82.877323 54.94059, 82.87834100000001 54.940944, 82.87859899999999 54.941686, 82.88076100000001 54.941656, 82.88104300000001 54.939938, 82.88180199999999 54.93959, 82.881806 54.936479, 82.87932600000001 54.936221, 82.87869499999999 54.936671, 82.877661 54.93559, 82.880866 54.934761, 82.880157 54.93359, 82.880695 54.932623, 82.88169499999999 54.933172, 82.886405 54.933881, 82.886826 54.934721, 82.890854 54.934749, 82.89108400000001 54.93359, 82.891695 54.933244, 82.892127 54.934158, 82.89548000000001 54.93459, 82.89572099999999 54.935564, 82.89669499999999 54.935342, 82.899441 54.936845, 82.90038199999999 54.938903, 82.901933 54.938828, 82.90269499999999 54.938302, 82.904685 54.93859, 82.905978 54.94059, 82.905693 54.941588, 82.903953 54.942848, 82.90051699999999 54.943412, 82.89998199999999 54.945877, 82.898695 54.946957, 82.897695 54.946236, 82.89669499999999 54.947073, 82.89448299999999 54.945802, 82.89448299999999 54.945378, 82.89592 54.94459, 82.89503999999999 54.944245, 82.894695 54.943479, 82.889695 54.943256, 82.88769499999999 54.943518, 82.885639 54.944534, 82.88538200000001 54.948277, 82.884486 54.94859, 82.885366 54.94959, 82.88469499999999 54.95178))"
68,8a0bb034046ffff,7725.6,55.04987956560695,82.96025898207263,"POLYGON ((82.96325899999999 55.057947, 82.961259 55.057513, 82.96036599999999 55.057987, 82.95902700000001 55.05788, 82.9589 55.056521, 82.96025899999999 55.056215, 82.961259 55.054779, 82.96019699999999 55.054817, 82.960058 55.055679, 82.958181 55.055802, 82.95804699999999 55.05788, 82.95725899999999 55.05869, 82.956259 55.058628, 82.95505300000001 55.058086, 82.954694 55.057444, 82.952574 55.05688, 82.95341999999999 55.05604, 82.953259 55.054723, 82.95211399999999 55.054735, 82.95025200000001 55.056886, 82.949438 55.055701, 82.950389 55.05375, 82.946259 55.053602, 82.944783 55.05188, 82.946899 55.05088, 82.949825 55.050446, 82.95047700000001 55.04988, 82.947259 55.047537, 82.946259 55.048281, 82.94515199999999 55.04788, 82.945778 55.04588, 82.94471 55.04488, 82.94672799999999 55.04288, 82.945866 55.04188, 82.946259 55.041278, 82.94825899999999 55.041329, 82.949259 55.040513, 82.952257 55.041881, 82.95425899999999 55.040965, 82.955259 55.041395, 82.956322 55.04088, 82.956446 55.03988, 82.959259 55.038241, 82.96025899999999 55.039167, 82.962259 55.037592, 82.963639 55.03788, 82.964259 55.040084, 82.965462 55.040082, 82.96625899999999 55.039138, 82.96894899999999 55.03988, 82.96849899999999 55.041119, 82.966087 55.041707, 82.967071 55.043068, 82.96842599999999 55.043046, 82.96925899999999 55.042398, 82.970259 55.043281, 82.97331 55.04388, 82.973259 55.044884, 82.970259 55.04539, 82.96925899999999 55.046599, 82.96803 55.04688, 82.970651 55.047487, 82.971259 55.048082, 82.973259 55.046335, 82.97515300000001 55.04688, 82.974675 55.048295, 82.973091 55.04888, 82.97525899999999 55.049634, 82.975979 55.05188, 82.97574 55.056361, 82.973259 55.056864, 82.9718 55.056338, 82.971259 55.055679, 82.971259 55.057343, 82.96625899999999 55.057878, 82.965433 55.056705, 82.96325899999999 55.056696, 82.96279800000001 55.05688, 82.96325899999999 55.057947))"
69,8a0bb0340537fff,15070.083333333334,55.04341826496107,82.95358583320206,"POLYGON ((82.95758600000001 55.052604, 82.956586 55.051201, 82.955586 55.053049, 82.95475500000001 55.051249, 82.95144000000001 55.050564, 82.951123 55.049418, 82.950658 55.049346, 82.948621 55.049418, 82.947586 55.050698, 82.943586 55.0511, 82.943056 55.049948, 82.940586 55.049196, 82.935226 55.044418, 82.934847 55.043418, 82.93807200000001 55.041904, 82.939412 55.040418, 82.938586 55.03924, 82.94022200000001 55.038055, 82.94188800000001 55.03772, 82.944 55.035418, 82.944586 55.03532, 82.94560799999999 55.036396, 82.945705 55.0373, 82.946404 55.0376, 82.947586 55.036655, 82.94833 55.036674, 82.950943 55.037061, 82.95158600000001 55.037574, 82.952586 55.037073, 82.95458600000001 55.037977, 82.956586 55.037984, 82.95758600000001 55.036966, 82.958688 55.03752, 82.959586 55.034909, 82.962586 55.035963, 82.963703 55.035302, 82.964586 55.035552, 82.965824 55.03718, 82.968586 55.038001, 82.96939500000001 55.038609, 82.972753 55.039418, 82.971575 55.041408, 82.970006 55.042418, 82.968818 55.045418, 82.965389 55.046221, 82.965586 55.046771, 82.96693399999999 55.04707, 82.967613 55.048418, 82.96715 55.048982, 82.964444 55.049277, 82.96425499999999 55.051088, 82.961586 55.051047, 82.959586 55.052261, 82.958586 55.050226, 82.95758600000001 55.052604))"
70,8a0bb03406effff,7916.833333333334,55.05516702986813,82.97243951205152,"POLYGON ((82.97144 55.063489, 82.97044 55.06399, 82.96944000000001 55.063535, 82.96938400000001 55.063112, 82.970725 55.062452, 82.97044 55.06171, 82.96529700000001 55.06231, 82.96444 55.061755, 82.96344000000001 55.061929, 82.961156 55.06045, 82.96044000000001 55.059479, 82.95938099999999 55.060226, 82.958341 55.058068, 82.960598 55.055008, 82.95744000000001 55.054383, 82.956166 55.053167, 82.95744000000001 55.052129, 82.95844 55.052533, 82.959675 55.050167, 82.95844 55.049666, 82.957337 55.047167, 82.95948300000001 55.04721, 82.96144 55.046607, 82.96244 55.04787, 82.964084 55.046812, 82.966509 55.047098, 82.96844 55.046557, 82.96924799999999 55.047358, 82.97044 55.047425, 82.97160599999999 55.047333, 82.97244000000001 55.046294, 82.97344 55.046641, 82.97444 55.046127, 82.975728 55.046456, 82.97644 55.046125, 82.97744 55.046666, 82.98044 55.045967, 82.981877 55.04673, 82.98344 55.048533, 82.98444000000001 55.047968, 82.985162 55.048167, 82.98478299999999 55.049511, 82.98214900000001 55.050167, 82.984679 55.050927, 82.98499700000001 55.053167, 82.98433199999999 55.054275, 82.98629800000001 55.054309, 82.986971 55.055167, 82.98671899999999 55.061167, 82.98544 55.061948, 82.98044 55.061813, 82.97960500000001 55.061001, 82.977802 55.060805, 82.97744 55.060032, 82.97709 55.060818, 82.97533900000001 55.061067, 82.974913 55.06264, 82.972244 55.062971, 82.97144 55.063489))"
